strategy,variant,parameterization,stage,mean_normalized_data_misfit,bimodality_coefficient,connectivity_mae_to_truth,largest_component_fraction_p50,fopt_p10,fopt_p50,fopt_p90,covered,source_artifact,source_artifact_sha256,source_report,source_report_sha256,source_git_commit,derived_git_commit,misfit_gap,misfit_relation,matched_target_misfit,comparison_scope
augmentation,fm_na8,fm,8,6.6282731925084235,0.492934266085448,0.129375,0.490191157305905,503483.884375,505804.6875,508290.7875,True,artifacts/egg_inversion_augmentation_fm_na8.h5,4820735f4370b85e329a13d9d142557e4523c84f5d87b3ff62d28aac91506fde,results/raw/egg_inversion_augmentation_fm_na8.json,24a10ce7fcee6ec972403818c18da67e9fc6bdb008b05708d292a43b0ea17a3d,8f77479b8851c67f6614f954cf189f25534190ea,59eb0e374c64cd0c025287969c0a64d701a08473,0.0,target,6.6282731925084235,diagnostic stage comparison; an intermediate ES-MDA stage is not equivalent to a completed run with fewer assimilations
augmentation,raw_na8,raw,1,12.370645027260057,0.35300263484051514,0.1734375,0.6163189494200219,503145.909375,506316.0,509105.80625,True,artifacts/egg_inversion_augmentation_raw_na8.h5,5a797f4e3093cf032ab78a40278ebb5150847d61bb50f4a7f4be70c819e66427,results/raw/egg_inversion_augmentation_raw_na8.json,1e9e7ebffd0493bc69f8aeb2d2b02ebe4ee9bfdd59394e0dfb484d23b955ed49,8f77479b8851c67f6614f954cf189f25534190ea,59eb0e374c64cd0c025287969c0a64d701a08473,5.7423718347516335,above,6.6282731925084235,diagnostic stage comparison; an intermediate ES-MDA stage is not equivalent to a completed run with fewer assimilations
augmentation,raw_na8,raw,2,5.293335583374933,0.3283753733126941,0.1378125,0.5245883098739756,504120.303125,505979.6875,507785.315625,True,artifacts/egg_inversion_augmentation_raw_na8.h5,5a797f4e3093cf032ab78a40278ebb5150847d61bb50f4a7f4be70c819e66427,results/raw/egg_inversion_augmentation_raw_na8.json,1e9e7ebffd0493bc69f8aeb2d2b02ebe4ee9bfdd59394e0dfb484d23b955ed49,8f77479b8851c67f6614f954cf189f25534190ea,59eb0e374c64cd0c025287969c0a64d701a08473,1.3349376091334904,below,6.6282731925084235,diagnostic stage comparison; an intermediate ES-MDA stage is not equivalent to a completed run with fewer assimilations
augmentation,pca_na8,pca,1,12.0745590909438,0.3440906757105192,0.159375,0.6200301040058116,502734.81875,506034.265625,508849.7125,True,artifacts/egg_inversion_augmentation_pca_na8.h5,27189da9a28ac6fed21838bbf9de37ad4b123d474101f74d296534f2c6f2d399,results/raw/egg_inversion_augmentation_pca_na8.json,a917cc4ed413061bc93b9d3fd6d4e932d93fc6f7abb02e4a8718874729a5568f,8f77479b8851c67f6614f954cf189f25534190ea,59eb0e374c64cd0c025287969c0a64d701a08473,5.446285898435377,above,6.6282731925084235,diagnostic stage comparison; an intermediate ES-MDA stage is not equivalent to a completed run with fewer assimilations
augmentation,pca_na8,pca,2,5.0543368466286225,0.32320648647286543,0.136875,0.5119535568549436,504077.54375,505604.65625,507414.371875,True,artifacts/egg_inversion_augmentation_pca_na8.h5,27189da9a28ac6fed21838bbf9de37ad4b123d474101f74d296534f2c6f2d399,results/raw/egg_inversion_augmentation_pca_na8.json,a917cc4ed413061bc93b9d3fd6d4e932d93fc6f7abb02e4a8718874729a5568f,8f77479b8851c67f6614f954cf189f25534190ea,59eb0e374c64cd0c025287969c0a64d701a08473,1.573936345879801,below,6.6282731925084235,diagnostic stage comparison; an intermediate ES-MDA stage is not equivalent to a completed run with fewer assimilations
